,Product ID,N_Extracci�n,Fecha,Precio,Shop_id,product_url
0,66,Extracci�n 1,2023/06/04 14:06:01,78.51,1,https://www.amazon.es/dp/B01LXWYTGQ/?coliid=I32QHSPCOQ9SG9&colid=5M7C23FQFP2M&psc=1&ref_=list_c_wl_lv_ov_lig_dp_it
1,66,Extracci�n 2,2023/06/05 08:59:07,73.99,1,https://www.amazon.es/dp/B01LXWYTGQ/?coliid=I32QHSPCOQ9SG9&colid=5M7C23FQFP2M&psc=1&ref_=list_c_wl_lv_ov_lig_dp_it
2,66,Extracci�n 3,2023/06/05 17:23:07,73.99,1,https://www.amazon.es/dp/B01LXWYTGQ/?coliid=I32QHSPCOQ9SG9&colid=5M7C23FQFP2M&psc=1&ref_=list_c_wl_lv_ov_lig_dp_it
3,66,Extracci�n 4,2023/06/06 01:47:07,73.99,1,https://www.amazon.es/dp/B01LXWYTGQ/?coliid=I32QHSPCOQ9SG9&colid=5M7C23FQFP2M&psc=1&ref_=list_c_wl_lv_ov_lig_dp_it
4,66,Extracci�n 5,2023/06/06 19:59:07,73.99,1,https://www.amazon.es/dp/B01LXWYTGQ/?coliid=I32QHSPCOQ9SG9&colid=5M7C23FQFP2M&psc=1&ref_=list_c_wl_lv_ov_lig_dp_it
5,66,Extracci�n 6,2023/06/07 05:47:07,73.99,1,https://www.amazon.es/dp/B01LXWYTGQ/?coliid=I32QHSPCOQ9SG9&colid=5M7C23FQFP2M&psc=1&ref_=list_c_wl_lv_ov_lig_dp_it
6,66,Extracci�n 7,2023/06/07 14:11:07,73.99,1,https://www.amazon.es/dp/B01LXWYTGQ/?coliid=I32QHSPCOQ9SG9&colid=5M7C23FQFP2M&psc=1&ref_=list_c_wl_lv_ov_lig_dp_it
7,66,Extracci�n 8,2023/06/08 07:58:04,73.99,1,https://www.amazon.es/dp/B01LXWYTGQ/?coliid=I32QHSPCOQ9SG9&colid=5M7C23FQFP2M&psc=1&ref_=list_c_wl_lv_ov_lig_dp_it
8,66,Extracci�n 9,2023/06/08 17:46:04,73.99,1,https://www.amazon.es/dp/B01LXWYTGQ/?coliid=I32QHSPCOQ9SG9&colid=5M7C23FQFP2M&psc=1&ref_=list_c_wl_lv_ov_lig_dp_it
9,66,Extracci�n 10,2023/06/09 02:10:04,73.99,1,https://www.amazon.es/dp/B01LXWYTGQ/?coliid=I32QHSPCOQ9SG9&colid=5M7C23FQFP2M&psc=1&ref_=list_c_wl_lv_ov_lig_dp_it
10,66,Extracci�n 11,2023/06/09 20:22:04,73.99,1,https://www.amazon.es/dp/B01LXWYTGQ/?coliid=I32QHSPCOQ9SG9&colid=5M7C23FQFP2M&psc=1&ref_=list_c_wl_lv_ov_lig_dp_it
11,66,Extracci�n 12,2023/06/10 06:10:04,73.99,1,https://www.amazon.es/dp/B01LXWYTGQ/?coliid=I32QHSPCOQ9SG9&colid=5M7C23FQFP2M&psc=1&ref_=list_c_wl_lv_ov_lig_dp_it
12,66,Extracci�n 13,2023/06/10 14:34:04,73.99,1,https://www.amazon.es/dp/B01LXWYTGQ/?coliid=I32QHSPCOQ9SG9&colid=5M7C23FQFP2M&psc=1&ref_=list_c_wl_lv_ov_lig_dp_it
13,66,Extracci�n 14,2023/06/11 08:46:04,73.99,1,https://www.amazon.es/dp/B01LXWYTGQ/?coliid=I32QHSPCOQ9SG9&colid=5M7C23FQFP2M&psc=1&ref_=list_c_wl_lv_ov_lig_dp_it
14,66,Extracci�n 15,2023/06/11 17:10:04,73.99,1,https://www.amazon.es/dp/B01LXWYTGQ/?coliid=I32QHSPCOQ9SG9&colid=5M7C23FQFP2M&psc=1&ref_=list_c_wl_lv_ov_lig_dp_it
15,66,Extracci�n 16,2023/06/12 02:58:04,73.99,1,https://www.amazon.es/dp/B01LXWYTGQ/?coliid=I32QHSPCOQ9SG9&colid=5M7C23FQFP2M&psc=1&ref_=list_c_wl_lv_ov_lig_dp_it
16,66,Extracci�n 17,2023/06/12 21:10:04,73.99,1,https://www.amazon.es/dp/B01LXWYTGQ/?coliid=I32QHSPCOQ9SG9&colid=5M7C23FQFP2M&psc=1&ref_=list_c_wl_lv_ov_lig_dp_it
17,66,Extracci�n 18,2023/06/13 05:34:04,73.99,1,https://www.amazon.es/dp/B01LXWYTGQ/?coliid=I32QHSPCOQ9SG9&colid=5M7C23FQFP2M&psc=1&ref_=list_c_wl_lv_ov_lig_dp_it
18,66,Extracci�n 19,2023/06/13 13:58:04,73.99,1,https://www.amazon.es/dp/B01LXWYTGQ/?coliid=I32QHSPCOQ9SG9&colid=5M7C23FQFP2M&psc=1&ref_=list_c_wl_lv_ov_lig_dp_it
19,66,Extracci�n 20,2023/06/13 22:50:44,73.99,1,https://www.amazon.es/dp/B01LXWYTGQ/?coliid=I32QHSPCOQ9SG9&colid=5M7C23FQFP2M&psc=1&ref_=list_c_wl_lv_ov_lig_dp_it
20,66,Extracci�n 21,2023/06/14 08:38:44,73.99,1,https://www.amazon.es/dp/B01LXWYTGQ/?coliid=I32QHSPCOQ9SG9&colid=5M7C23FQFP2M&psc=1&ref_=list_c_wl_lv_ov_lig_dp_it
21,66,Extracci�n 22,2023/06/15 02:07:39,73.99,1,https://www.amazon.es/dp/B01LXWYTGQ/?coliid=I32QHSPCOQ9SG9&colid=5M7C23FQFP2M&psc=1&ref_=list_c_wl_lv_ov_lig_dp_it
22,66,Extracci�n 23,2023/06/15 11:05:41,73.99,1,https://www.amazon.es/dp/B01LXWYTGQ/?coliid=I32QHSPCOQ9SG9&colid=5M7C23FQFP2M&psc=1&ref_=list_c_wl_lv_ov_lig_dp_it
