,Product ID,N_Extracci�n,Fecha,Precio,Shop_id,product_url
0,101,Extracci�n 1,2023/06/03 15:33:25,895.99,1,https://www.worten.es/productos/frigorifico-combi-balay-cristal-3kfd765bi-no-frost-203-cm-368-l-blanco-7577338
1,101,Extracci�n 2,2023/06/04 10:09:21,919.99,1,https://www.worten.es/productos/frigorifico-combi-balay-cristal-3kfd765bi-no-frost-203-cm-368-l-blanco-7577338
2,101,Extracci�n 3,2023/06/04 18:33:21,919.99,1,https://www.worten.es/productos/frigorifico-combi-balay-cristal-3kfd765bi-no-frost-203-cm-368-l-blanco-7577338
3,101,Extracci�n 4,2023/06/05 04:21:21,919.99,1,https://www.worten.es/productos/frigorifico-combi-balay-cristal-3kfd765bi-no-frost-203-cm-368-l-blanco-7577338
4,101,Extracci�n 5,2023/06/05 22:33:21,919.99,1,https://www.worten.es/productos/frigorifico-combi-balay-cristal-3kfd765bi-no-frost-203-cm-368-l-blanco-7577338
5,101,Extracci�n 6,2023/06/06 06:57:21,919.99,1,https://www.worten.es/productos/frigorifico-combi-balay-cristal-3kfd765bi-no-frost-203-cm-368-l-blanco-7577338
6,101,Extracci�n 7,2023/06/06 15:21:21,919.99,1,https://www.worten.es/productos/frigorifico-combi-balay-cristal-3kfd765bi-no-frost-203-cm-368-l-blanco-7577338
7,101,Extracci�n 8,2023/06/07 09:50:02,899.99,1,https://www.worten.es/productos/frigorifico-combi-balay-cristal-3kfd765bi-no-frost-203-cm-368-l-blanco-7577338
8,101,Extracci�n 9,2023/06/07 19:38:02,899.99,1,https://www.worten.es/productos/frigorifico-combi-balay-cristal-3kfd765bi-no-frost-203-cm-368-l-blanco-7577338
9,101,Extracci�n 10,2023/06/08 04:02:02,899.99,1,https://www.worten.es/productos/frigorifico-combi-balay-cristal-3kfd765bi-no-frost-203-cm-368-l-blanco-7577338
10,101,Extracci�n 11,2023/06/08 22:14:02,899.99,1,https://www.worten.es/productos/frigorifico-combi-balay-cristal-3kfd765bi-no-frost-203-cm-368-l-blanco-7577338
11,101,Extracci�n 12,2023/06/09 06:38:02,899.99,1,https://www.worten.es/productos/frigorifico-combi-balay-cristal-3kfd765bi-no-frost-203-cm-368-l-blanco-7577338
12,101,Extracci�n 13,2023/06/09 16:26:02,899.99,1,https://www.worten.es/productos/frigorifico-combi-balay-cristal-3kfd765bi-no-frost-203-cm-368-l-blanco-7577338
13,101,Extracci�n 14,2023/06/10 10:38:02,899.99,1,https://www.worten.es/productos/frigorifico-combi-balay-cristal-3kfd765bi-no-frost-203-cm-368-l-blanco-7577338
14,101,Extracci�n 15,2023/06/10 19:02:02,899.99,1,https://www.worten.es/productos/frigorifico-combi-balay-cristal-3kfd765bi-no-frost-203-cm-368-l-blanco-7577338
15,101,Extracci�n 16,2023/06/11 03:26:02,899.99,1,https://www.worten.es/productos/frigorifico-combi-balay-cristal-3kfd765bi-no-frost-203-cm-368-l-blanco-7577338
16,101,Extracci�n 17,2023/06/11 21:38:02,899.99,1,https://www.worten.es/productos/frigorifico-combi-balay-cristal-3kfd765bi-no-frost-203-cm-368-l-blanco-7577338
17,101,Extracci�n 18,2023/06/12 07:26:02,899.99,1,https://www.worten.es/productos/frigorifico-combi-balay-cristal-3kfd765bi-no-frost-203-cm-368-l-blanco-7577338
18,101,Extracci�n 19,2023/06/12 15:50:02,899.99,1,https://www.worten.es/productos/frigorifico-combi-balay-cristal-3kfd765bi-no-frost-203-cm-368-l-blanco-7577338
19,101,Extracci�n 20,2023/06/13 01:38:02,899.99,1,https://www.worten.es/productos/frigorifico-combi-balay-cristal-3kfd765bi-no-frost-203-cm-368-l-blanco-7577338
20,101,Extracci�n 21,2023/06/13 10:02:02,899.99,1,https://www.worten.es/productos/frigorifico-combi-balay-cristal-3kfd765bi-no-frost-203-cm-368-l-blanco-7577338
21,101,Extracci�n 22,2023/06/14 04:14:02,899.99,1,https://www.worten.es/productos/frigorifico-combi-balay-cristal-3kfd765bi-no-frost-203-cm-368-l-blanco-7577338
