,Product ID,N_Extracci�n,Fecha,Precio,Shop_id,product_url
0,4,Extracci�n 0,2023/06/05 00:19:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
1,4,Extracci�n 1,2023/06/05 00:19:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
2,4,Extracci�n 2,2023/06/05 18:31:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
3,4,Extracci�n 3,2023/06/06 02:55:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
4,4,Extracci�n 4,2023/06/06 11:19:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
5,4,Extracci�n 5,2023/06/07 05:31:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
6,4,Extracci�n 6,2023/06/07 15:19:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
7,4,Extracci�n 7,2023/06/07 23:43:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
8,4,Extracci�n 8,2023/06/08 17:55:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
9,4,Extracci�n 9,2023/06/09 02:19:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
10,4,Extracci�n 10,2023/06/09 12:07:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
11,4,Extracci�n 11,2023/06/10 06:19:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
12,4,Extracci�n 12,2023/06/10 14:43:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
13,4,Extracci�n 13,2023/06/11 00:31:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
14,4,Extracci�n 14,2023/06/11 17:19:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
15,4,Extracci�n 15,2023/06/12 03:07:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
16,4,Extracci�n 16,2023/06/12 11;31:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
17,4,Extracci�n 17,2023/06/13 05:43:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
18,4,Extracci�n 18,2023/06/13 15:31:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
19,4,Extracci�n 19,2023/06/13 23:55:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
20,4,Extracci�n 20,2023/06/14 08:19:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
21,4,Extracci�n 21,2023/06/14 18:07:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
22,4,Extracci�n 22,2023/06/15 12:19:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
23,4,Extracci�n 23,2023/06/15 20:43:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
24,4,Extracci�n 24,2023/06/16 06:31:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
25,4,Extracci�n 25,2023/06/16 23:19:47,179.0,1,https://www.mediamarkt.es/es/product/_movil-oppo-a57s-sky-blue-128-gb-4-gb-ram-656-hd-mediatek-helio-g35-5000-mah-android-1545166.html
