,Product ID,N_Extracci�n,Fecha,Precio,Shop_id,product_url
0,65,Extracci�n 0,2023/06/02 18:06:21,379.68,1, https://www.mediamarkt.es/es/product/_lavadora-carga-superior-h3tm38tace137-hoover-94774612.html
1,65,Extracci�n 1,2023/06/02 18:06:21,379.68,1, https://www.mediamarkt.es/es/product/_lavadora-carga-superior-h3tm38tace137-hoover-94774612.html
2,65,Extracci�n 2,2023/06/03 12:18:21,379.68,1, https://www.mediamarkt.es/es/product/_lavadora-carga-superior-h3tm38tace137-hoover-94774612.html
3,65,Extracci�n 3,2023/06/03 20:42:21,379.68,1, https://www.mediamarkt.es/es/product/_lavadora-carga-superior-h3tm38tace137-hoover-94774612.html
4,65,Extracci�n 4,2023/06/04 06:30:21,379.68,1, https://www.mediamarkt.es/es/product/_lavadora-carga-superior-h3tm38tace137-hoover-94774612.html
5,65,Extracci�n 5,2023/06/05 00:42:21,379.68,1, https://www.mediamarkt.es/es/product/_lavadora-carga-superior-h3tm38tace137-hoover-94774612.html
6,65,Extracci�n 6,2023/06/05 09:06:21,379.68,1, https://www.mediamarkt.es/es/product/_lavadora-carga-superior-h3tm38tace137-hoover-94774612.html
7,65,Extracci�n 7,2023/06/05 17:30:21,379.68,1, https://www.mediamarkt.es/es/product/_lavadora-carga-superior-h3tm38tace137-hoover-94774612.html
8,65,Extracci�n 8,2023/06/06 11:42:21,379.68,1, https://www.mediamarkt.es/es/product/_lavadora-carga-superior-h3tm38tace137-hoover-94774612.html
9,65,Extracci�n 9,2023/06/06 21:30:21,379.68,1, https://www.mediamarkt.es/es/product/_lavadora-carga-superior-h3tm38tace137-hoover-94774612.html
10,65,Extracci�n 10,2023/06/07 05:54:21,379.68,1, https://www.mediamarkt.es/es/product/_lavadora-carga-superior-h3tm38tace137-hoover-94774612.html
11,65,Extracci�n 11,2023/06/08 00:06:21,379.68,1, https://www.mediamarkt.es/es/product/_lavadora-carga-superior-h3tm38tace137-hoover-94774612.html
12,65,Extracci�n 12,2023/06/08 08:30:21,379.68,1, https://www.mediamarkt.es/es/product/_lavadora-carga-superior-h3tm38tace137-hoover-94774612.html
13,65,Extracci�n 13,2023/06/08 18:18:21,379.68,1, https://www.mediamarkt.es/es/product/_lavadora-carga-superior-h3tm38tace137-hoover-94774612.html
14,65,Extracci�n 14,2023/06/09 12:30:21,379.68,1, https://www.mediamarkt.es/es/product/_lavadora-carga-superior-h3tm38tace137-hoover-94774612.html
15,65,Extracci�n 15,2023/06/09 20:54:21,379.68,1, https://www.mediamarkt.es/es/product/_lavadora-carga-superior-h3tm38tace137-hoover-94774612.html
16,65,Extracci�n 16,2023/06/10 06:42:21,379.68,1, https://www.mediamarkt.es/es/product/_lavadora-carga-superior-h3tm38tace137-hoover-94774612.html
17,65,Extracci�n 17,2023/06/11 00:54:21,379.68,1, https://www.mediamarkt.es/es/product/_lavadora-carga-superior-h3tm38tace137-hoover-94774612.html
18,65,Extracci�n 18,2023/06/11 09:18:21,379.68,1, https://www.mediamarkt.es/es/product/_lavadora-carga-superior-h3tm38tace137-hoover-94774612.html
19,65,Extracci�n 19,2023/06/11 17:42:21,379.68,1, https://www.mediamarkt.es/es/product/_lavadora-carga-superior-h3tm38tace137-hoover-94774612.html
20,65,Extracci�n 20,2023/06/12 03:30:21,379.68,1, https://www.mediamarkt.es/es/product/_lavadora-carga-superior-h3tm38tace137-hoover-94774612.html
21,65,Extracci�n 21,2023/06/12 11:54:21,379.68,1, https://www.mediamarkt.es/es/product/_lavadora-carga-superior-h3tm38tace137-hoover-94774612.html
